source,dest,edge_type,labels:label,source_type,flags:string[],lineno:int,code,childnum:int,funcid:int,classname,namespace,endlineno:int,source_name,doccomment,export,tainted
46,47,7,AST,31,,6.0,37,0.0,56.0,,6::6:,-1.0,38,,True,False
48,49,7,AST,30,,6.0,133,1.0,56.0,,6:25:6:33,6.0,38,,True,False
48,51,7,AST,31,,6.0,37,2.0,56.0,,6::6:,-1.0,38,,True,False
49,50,7,AST,14,,6.0,60,1.0,56.0,,6::6:,-1.0,38,,True,False
51,52,7,AST,31,,6.0,37,0.0,56.0,,6::6:,-1.0,38,,True,False
53,54,7,AST,30,,6.0,60,1.0,56.0,,6:34:6:43,6.0,38,,True,False
53,56,7,AST,31,,6.0,37,2.0,56.0,,6::6:,-1.0,38,,True,False
53,1771,5,AST,14,,6.0,42,2.0,56.0,,6::6:,-1.0,38,,True,False
53,1771,5,AST,31,,6.0,37,0.0,56.0,,6::6:,-1.0,38,,True,False
53,219,4,AST,30,,6.0,42,1.0,56.0,,6:44:6:52,6.0,38,,True,False
53,76,6,AST,31,,6.0,37,2.0,56.0,,6::6:,-1.0,38,,True,False
53,76,6,AST,31,,6.0,149,3.0,56.0,,6::6:,-1.0,38,,True,False
53,98,6,AST,18,,6.0,149,4.0,56.0,,6:53:25:1,25.0,38,,True,False
53,98,6,AST,3,,8.0,145,0.0,56.0,,8:8:8:65,8.0,38,split with src file name,True,False
53,98,6,AST,21,JS_DECL_VAR,8.0,149,0.0,56.0,,8:8:8:15,8.0,38,,True,False
53,98,6,AST,30,,8.0,144,0.0,56.0,,8:8:8:15,8.0,36,,True,False
54,55,7,AST,7,,8.0,139,1.0,56.0,,8:18:8:65,8.0,38,,True,False
56,57,1,AST,12,,8.0,138,0.0,56.0,,8:18:8:62,8.0,38,,True,False
56,58,2,AST,7,,8.0,137,0.0,56.0,,8:18:8:51,8.0,38,,True,False
56,59,7,AST,12,,8.0,136,0.0,56.0,,8:18:8:48,8.0,38,,True,False
56,60,7,AST,12,,8.0,135,0.0,56.0,,8:18:8:37,8.0,38,,True,False
56,61,7,AST,21,,8.0,149,0.0,56.0,,8:18:8:26,8.0,38,,True,False
56,74,7,AST,30,,8.0,133,0.0,56.0,,8:18:8:26,8.0,32,,True,False
56,75,7,AST,30,,8.0,132,1.0,56.0,,8:27:8:32,8.0,38,,True,False
56,217,7,AST,0,,8.0,4,2.0,56.0,,8:18:8:37,8.0,38,,True,False
56,218,7,AST,30,,8.0,24,0.0,56.0,,8:33:8:36,8.0,38,,True,False
56,2103,0,AST,30,,8.0,131,1.0,56.0,,8:38:8:44,8.0,38,,True,False
56,2135,0,AST,0,,8.0,10,2.0,56.0,,8:18:8:48,8.0,38,,True,False
56,2165,0,AST,20,UNARY_MINUS,8.0,21,0.0,56.0,,8:45:8:47,8.0,38,,True,False
56,231,0,AST,28,,8.0,26,0.0,56.0,,8:46:8:47,8.0,38,,True,False
61,62,7,AST,28,,8.0,25,1.0,56.0,,8:49:8:50,8.0,38,,True,False
61,66,7,AST,30,,8.0,132,1.0,56.0,,8:52:8:57,8.0,38,,True,False
61,70,7,AST,0,,8.0,2,2.0,56.0,,8:18:8:62,8.0,38,,True,False
62,63,7,AST,30,,8.0,22,0.0,56.0,,8:58:8:61,8.0,38,,True,False
62,64,7,AST,28,,8.0,25,1.0,56.0,,8:63:8:64,8.0,38,,True,False
62,65,7,AST,5,,10.0,149,1.0,56.0,,10:4:24:6,24.0,38,compile and,True,False
66,67,7,AST,13,NAME_NOT_FQ,10.0,149,0.0,56.0,,10:4:24:6,24.0,38,,True,False
66,68,7,AST,30,,10.0,66,0.0,56.0,,10:4:10:8,10.0,38,,True,False
66,69,7,AST,0,,10.0,149,1.0,56.0,,10:4:24:6,24.0,38,,True,False
70,71,7,AST,4,BINARY_ADD,10.0,31,0.0,56.0,,10:9:10:67,10.0,38,,True,False
70,72,7,AST,4,BINARY_ADD,10.0,30,0.0,56.0,,10:9:10:56,10.0,38,,True,False
70,73,7,AST,4,BINARY_ADD,10.0,29,0.0,56.0,,10:9:10:50,10.0,38,,True,False
75,76,7,AST,30,,10.0,90,0.0,56.0,,10:9:10:38,10.0,38,,True,False
75,98,7,AST,21,,10.0,149,1.0,56.0,,10:41:10:50,10.0,38,,True,False
