source,dest,edge_type,labels:label,source_type,flags:string[],lineno:int,code,childnum:int,funcid:int,classname,namespace,endlineno:int,source_name,doccomment,export,tainted
37,107,5,AST,33,,8.0,60,0.0,37.0,,8:6:8:16,8.0,9,,True,False
37,108,5,AST,24,,8.0,169,1.0,37.0,,8:19:8:22,8.0,30,,True,False
42,43,5,AST,33,,8.0,97,0.0,37.0,,8:19:8:22,8.0,21,,True,False
42,47,5,AST,13,,9.0,137,2.0,37.0,,9:2:13:4,13.0,30,,True,False
43,44,5,AST,24,,9.0,169,0.0,37.0,,9:2:9:6,9.0,30,,True,False
43,45,5,AST,33,,9.0,130,0.0,37.0,,9:2:9:6,9.0,25,,True,False
43,46,5,AST,33,,9.0,74,1.0,37.0,,9:7:9:14,9.0,30,,True,False
47,48,5,AST,0,,9.0,169,2.0,37.0,,9:2:13:4,13.0,30,,True,False
47,49,5,AST,6,,9.0,169,0.0,37.0,,9:15:13:3,13.0,30,,True,False
47,50,5,Artificial,26,,-1.0,169,-1.0,73.0,,,-1.0,30,,True,False
52,53,5,Artificial,27,,-1.0,169,-1.0,73.0,,,-1.0,30,,True,False
52,63,5,AST,33,,9.0,168,0.0,73.0,,9::9:,-1.0,30,,True,False
52,68,5,AST,34,,9.0,169,1.0,73.0,,9::9:,-1.0,30,,True,False
52,104,5,AST,17,,9.0,128,2.0,73.0,,9:15:13:3,13.0,30,,True,False
53,54,5,AST,16,,9.0,127,0.0,73.0,,9::9:,-1.0,30,,True,False
53,56,5,AST,34,,9.0,48,0.0,73.0,,9::9:,-1.0,30,,True,False
54,55,5,AST,33,,9.0,127,1.0,73.0,,9:24:9:25,9.0,30,,True,False
56,57,5,AST,34,,9.0,48,2.0,73.0,,9::9:,-1.0,30,,True,False
56,59,5,AST,16,,9.0,89,1.0,73.0,,9::9:,-1.0,30,,True,False
56,60,5,AST,34,,9.0,48,0.0,73.0,,9::9:,-1.0,30,,True,False
57,58,5,AST,33,,9.0,89,1.0,73.0,,9:27:9:32,9.0,30,,True,False
60,61,5,AST,34,,9.0,48,2.0,73.0,,9::9:,-1.0,30,,True,False
61,62,5,AST,34,,9.0,169,3.0,73.0,,9::9:,-1.0,30,,True,False
63,64,5,AST,20,,9.0,169,4.0,73.0,,9:34:13:3,13.0,30,,True,False
63,66,5,AST,11,,10.0,169,0.0,73.0,,10:4:12:5,12.0,30,,True,False
64,65,5,AST,12,,10.0,169,0.0,73.0,,10:4:12:5,12.0,30,,True,False
66,67,5,AST,24,,10.0,169,0.0,73.0,,10:8:10:13,10.0,30,,True,False
68,69,5,AST,33,,10.0,89,0.0,73.0,,10:8:10:13,10.0,17,,True,False
68,71,5,AST,20,,10.0,169,1.0,73.0,,10:15:12:5,12.0,30,,True,False
68,72,5,AST,3,,11.0,61,0.0,73.0,,11:6:11:32,11.0,30,,True,False
69,70,5,AST,24,,11.0,169,0.0,73.0,,11:6:11:16,11.0,30,,True,False
72,73,5,AST,33,,11.0,60,0.0,73.0,,11:6:11:16,11.0,9,,True,False
73,74,0,AST,9,,11.0,63,1.0,73.0,,11:19:11:32,11.0,30,,True,False
73,75,1,AST,24,,11.0,169,0.0,73.0,,11:19:11:29,11.0,30,,True,False
73,76,5,AST,33,,11.0,60,0.0,73.0,,11:19:11:29,11.0,9,,True,False
73,77,5,AST,24,,11.0,169,1.0,73.0,,11:30:11:31,11.0,30,,True,False
73,78,5,AST,33,,11.0,127,0.0,73.0,,11:30:11:31,11.0,24,,True,False
73,87,5,AST,34,,9.0,169,5.0,73.0,,9::9:,-1.0,30,,True,False
73,88,5,AST,34,,9.0,169,6.0,73.0,,9::9:,-1.0,30,,True,False
73,102,5,AST,19,,14.0,143,3.0,37.0,,14:2:14:20,14.0,30,,True,False
73,103,5,AST,24,,14.0,169,0.0,37.0,,14:9:14:19,14.0,30,,True,False
78,79,5,AST,33,,14.0,60,0.0,37.0,,14:9:14:19,14.0,9,,True,False
78,83,5,AST,34,,6.0,169,5.0,37.0,,6::6:,-1.0,30,,True,False
79,80,5,AST,34,,6.0,169,6.0,37.0,,6::6:,-1.0,30,,True,False
79,81,5,AST,3,,17.0,68,5.0,14.0,,17::57:1,57.0,30,,True,False
79,82,5,AST,18,,17.0,67,0.0,14.0,,17::17:17,17.0,30,,True,False
83,84,5,AST,24,,17.0,169,0.0,14.0,,17::17:7,17.0,30,,True,False
83,85,5,AST,33,,17.0,66,0.0,14.0,,17::17:7,17.0,10,,True,False
83,86,5,AST,33,,17.0,145,1.0,14.0,,17:8:17:17,17.0,30,,True,False
88,89,5,AST,6,,17.0,169,1.0,14.0,,17:20:57:1,57.0,30,,True,False
89,90,5,Artificial,26,,-1.0,169,-1.0,114.0,,,-1.0,30,,True,False
90,91,5,Artificial,27,,-1.0,169,-1.0,114.0,,,-1.0,30,,True,False
90,93,5,AST,33,,17.0,168,0.0,114.0,,17::17:,-1.0,30,,True,False
91,92,5,AST,34,,17.0,169,1.0,114.0,,17::17:,-1.0,30,,True,False
93,94,5,AST,17,,17.0,99,2.0,114.0,,17:20:57:1,57.0,30,,True,False
94,95,5,AST,16,,17.0,97,0.0,114.0,,17::17:,-1.0,30,,True,False
94,97,5,AST,34,,17.0,48,0.0,114.0,,17::17:,-1.0,30,,True,False
95,96,5,AST,33,,17.0,97,1.0,114.0,,17:29:17:32,17.0,30,,True,False
97,98,5,AST,34,,17.0,48,2.0,114.0,,17::17:,-1.0,30,,True,False
97,100,5,AST,16,,17.0,88,1.0,114.0,,17::17:,-1.0,30,,True,False
98,99,5,AST,34,,17.0,48,0.0,114.0,,17::17:,-1.0,30,,True,False
100,101,5,AST,33,,17.0,88,1.0,114.0,,17:34:17:50,17.0,30,,True,False
104,105,5,AST,34,,17.0,48,2.0,114.0,,17::17:,-1.0,30,,True,False
105,106,5,AST,16,,17.0,119,2.0,114.0,,17::17:,-1.0,30,,True,False
109,110,5,AST,34,,17.0,48,0.0,114.0,,17::17:,-1.0,30,,True,False
109,114,5,AST,33,,17.0,119,1.0,114.0,,17:52:17:61,17.0,30,,True,False
109,1899,4,AST,34,,17.0,48,2.0,114.0,,17::17:,-1.0,30,,True,False
109,690,4,AST,16,,17.0,49,3.0,114.0,,17::17:,-1.0,30,,True,False
109,409,3,AST,34,,17.0,48,0.0,114.0,,17::17:,-1.0,30,,True,False
110,111,5,AST,33,,17.0,49,1.0,114.0,,17:63:17:68,17.0,30,,True,False
110,113,5,AST,34,,17.0,48,2.0,114.0,,17::17:,-1.0,30,,True,False
111,112,5,AST,16,,17.0,130,4.0,114.0,,17::17:,-1.0,30,,True,False
114,115,0,AST,34,,17.0,48,0.0,114.0,,17::17:,-1.0,30,,True,False
114,116,1,AST,33,,17.0,130,1.0,114.0,,17:70:17:74,17.0,30,,True,False
114,117,5,AST,34,,17.0,48,2.0,114.0,,17::17:,-1.0,30,,True,False
114,118,5,AST,34,,17.0,169,3.0,114.0,,17::17:,-1.0,30,,True,False
114,119,5,AST,20,,17.0,169,4.0,114.0,,17:76:57:1,57.0,30,,True,False
114,140,5,AST,3,,18.0,133,0.0,114.0,,18:2:18:20,18.0,30,,True,False
114,141,5,AST,24,,18.0,169,0.0,114.0,,18:2:18:6,18.0,30,,True,False
114,407,5,AST,33,,18.0,130,0.0,114.0,,18:2:18:6,18.0,25,,True,False
114,408,5,AST,4,BINARY_BOOL_OR,18.0,136,1.0,114.0,,18:9:18:20,18.0,30,,True,False
119,120,5,AST,24,,18.0,169,0.0,114.0,,18:9:18:13,18.0,30,,True,False
119,124,5,AST,33,,18.0,130,0.0,114.0,,18:9:18:13,18.0,25,,True,False
119,128,5,AST,33,,18.0,1,1.0,114.0,,18:17:18:20,18.0,30,,True,False
119,132,5,AST,3,,19.0,50,1.0,114.0,,19:2:19:21,19.0,30,,True,False
119,136,5,AST,24,,19.0,169,0.0,114.0,,19:2:19:7,19.0,30,,True,False
120,121,5,AST,33,,19.0,49,0.0,114.0,,19:2:19:7,19.0,7,,True,False
120,122,5,AST,4,BINARY_BOOL_OR,19.0,51,1.0,114.0,,19:10:19:21,19.0,30,,True,False
120,123,5,AST,24,,19.0,169,0.0,114.0,,19:10:19:15,19.0,30,,True,False
124,125,5,AST,33,,19.0,49,0.0,114.0,,19:10:19:15,19.0,7,,True,False
