source,dest,edge_type,labels:label,source_type,flags:string[],lineno:int,code,childnum:int,funcid:int,classname,namespace,endlineno:int,source_name,doccomment,export,tainted
119,120,PARENT_OF,AST,AST_VAR,,18.0,,0.0,114.0,,18:9:18:13,18.0,,,True,
119,124,PARENT_OF,AST,string,,18.0,path,0.0,114.0,,18:9:18:13,18.0,path,,True,
119,128,PARENT_OF,AST,string,,18.0,$,1.0,114.0,,18:17:18:20,18.0,,,True,
119,132,PARENT_OF,AST,AST_ASSIGN,,19.0,cache = cache || {},1.0,114.0,,19:2:19:21,19.0,,,True,
119,136,PARENT_OF,AST,AST_VAR,,19.0,,0.0,114.0,,19:2:19:7,19.0,,,True,
120,121,PARENT_OF,AST,string,,19.0,cache,0.0,114.0,,19:2:19:7,19.0,cache,,True,
120,122,PARENT_OF,AST,AST_BINARY_OP,BINARY_BOOL_OR,19.0,cache || {},1.0,114.0,,19:10:19:21,19.0,,,True,
120,123,PARENT_OF,AST,AST_VAR,,19.0,,0.0,114.0,,19:10:19:15,19.0,,,True,
124,125,PARENT_OF,AST,string,,19.0,cache,0.0,114.0,,19:10:19:15,19.0,cache,,True,
124,126,PARENT_OF,AST,AST_ARRAY,JS_OBJECT,19.0,,1.0,114.0,,19:19:19:21,19.0,,,True,
124,127,PARENT_OF,AST,AST_ASSIGN,,20.0,cache[path] = obj,2.0,114.0,,20:2:20:19,20.0,,,True,
128,129,PARENT_OF,AST,AST_DIM,,20.0,cache[path],0.0,114.0,,20:2:20:13,20.0,,,True,
128,130,PARENT_OF,AST,AST_VAR,,20.0,,0.0,114.0,,20:2:20:7,20.0,,,True,
128,131,PARENT_OF,AST,string,,20.0,cache,0.0,114.0,,20:2:20:7,20.0,cache,,True,
132,133,PARENT_OF,AST,AST_VAR,,20.0,,1.0,114.0,,20:8:20:12,20.0,,,True,
132,134,PARENT_OF,AST,string,,20.0,path,0.0,114.0,,20:8:20:12,20.0,path,,True,
132,135,PARENT_OF,AST,AST_VAR,,20.0,,1.0,114.0,,20:16:20:19,20.0,,,True,
136,137,PARENT_OF,AST,string,,20.0,obj,0.0,114.0,,20:16:20:19,20.0,obj,,True,
136,138,PARENT_OF,AST,AST_ASSIGN,,21.0,outputObj = outputObj || {},3.0,114.0,,21:2:21:29,21.0,,,True,
136,139,PARENT_OF,AST,AST_VAR,,21.0,,0.0,114.0,,21:2:21:11,21.0,,,True,
141,142,PARENT_OF,AST,string,,21.0,outputObj,0.0,114.0,,21:2:21:11,21.0,outputObj,,True,
141,149,PARENT_OF,AST,AST_BINARY_OP,BINARY_BOOL_OR,21.0,outputObj || {},1.0,114.0,,21:14:21:29,21.0,,,True,
141,156,PARENT_OF,AST,AST_VAR,,21.0,,0.0,114.0,,21:14:21:23,21.0,,,True,
141,164,PARENT_OF,AST,string,,21.0,outputObj,0.0,114.0,,21:14:21:23,21.0,outputObj,,True,
141,171,PARENT_OF,AST,AST_ARRAY,JS_OBJECT,21.0,,1.0,114.0,,21:27:21:29,21.0,,,True,
141,174,PARENT_OF,AST,AST_ASSIGN,,23.0,key,4.0,114.0,,23:6:23:9,23.0,,,True,
141,392,PARENT_OF,AST,AST_VAR,JS_DECL_VAR,23.0,,0.0,114.0,,23:6:23:9,23.0,,,True,
142,143,PARENT_OF,AST,string,,23.0,key,0.0,114.0,,23:6:23:9,23.0,key,,True,
142,145,PARENT_OF,AST,AST_FOREACH,JS_FOR_IN,24.0,,5.0,114.0,,24:2:54:3,54.0,,,True,
143,144,PARENT_OF,AST,AST_VAR,,24.0,,0.0,114.0,,24:13:24:16,24.0,,,True,
145,146,PARENT_OF,AST,string,,24.0,obj,0.0,114.0,,24:13:24:16,24.0,obj,,True,
145,148,PARENT_OF,AST,,,24.0,,1.0,114.0,,24::24:,,,,True,
146,147,PARENT_OF,AST,AST_VAR,,24.0,,2.0,114.0,,24::24:,,,,True,
149,150,PARENT_OF,AST,string,,24.0,key,0.0,114.0,,24::24:,,key,,True,
149,152,PARENT_OF,AST,AST_STMT_LIST,,24.0,,3.0,114.0,,24:18:54:3,54.0,,,True,
150,151,PARENT_OF,AST,AST_IF,,25.0,,0.0,114.0,,25:4:53:5,53.0,,,True,
